Tmax(n208_TLPn208_des) X,Tmax(n208_TLPn208_des) Y,Tmax(n209_TLPn209_des) X,Tmax(n209_TLPn209_des) Y,Tmax(n210_TLPn210_des) X,Tmax(n210_TLPn210_des) Y,Tmax(n211_TLPn211_des) X,Tmax(n211_TLPn211_des) Y,Tmax(n212_TLPn212_des) X,Tmax(n212_TLPn212_des) Y,Tmax(n213_TLPn213_des) X,Tmax(n213_TLPn213_des) Y,Tmax(n214_TLPn214_des) X,Tmax(n214_TLPn214_des) Y,Tmax(n215_TLPn215_des) X,Tmax(n215_TLPn215_des) Y,Tmax(n299_TLPn299_des) X,Tmax(n299_TLPn299_des) Y,Tmax(n312_TLPn312_des) X,Tmax(n312_TLPn312_des) Y,Tmax(n325_TLPn325_des) X,Tmax(n325_TLPn325_des) Y,Tmax(n338_TLPn338_des) X,Tmax(n338_TLPn338_des) Y,Tmax(n351_TLPn351_des) X,Tmax(n351_TLPn351_des) Y,Tmax(n364_TLPn364_des) X,Tmax(n364_TLPn364_des) Y,Tmax(n377_TLPn377_des) X,Tmax(n377_TLPn377_des) Y,Tmax(n390_TLPn390_des) X,Tmax(n390_TLPn390_des) Y,Tmax(n403_TLPn403_des) X,Tmax(n403_TLPn403_des) Y,Tmax(n416_TLPn416_des) X,Tmax(n416_TLPn416_des) Y,Tmax(n429_TLPn429_des) X,Tmax(n429_TLPn429_des) Y,Tmax(n442_TLPn442_des) X,Tmax(n442_TLPn442_des) Y,Tmax(n455_TLPn455_des) X,Tmax(n455_TLPn455_des) Y,Tmax(n468_TLPn468_des) X,Tmax(n468_TLPn468_des) Y,Tmax(n481_TLPn481_des) X,Tmax(n481_TLPn481_des) Y,Tmax(n494_TLPn494_des) X,Tmax(n494_TLPn494_des) Y,Tmax(n507_TLPn507_des) X,Tmax(n507_TLPn507_des) Y,Tmax(n520_TLPn520_des) X,Tmax(n520_TLPn520_des) Y,Tmax(n533_TLPn533_des) X,Tmax(n533_TLPn533_des) Y,Tmax(n546_TLPn546_des) X,Tmax(n546_TLPn546_des) Y
-0.000147378,300,0.70743063,300.62636,0.80615788,307.0847,0.98198317,320.32954,1.0285248,329.64319,1.0689356,332.44348,1.0892224,336.62913,1.1291188,345.29873,0.53913825,300.00374,0.6211089,300.05425,0.84285145,314.77857,0.86808477,322.79329,0.88886142,331.06342,0.91202945,309.51001,0.92481522,348.37392,0.94158699,357.36201,0.95642693,315.88606,0.96947603,318.08939,0.99406423,322.60632,1.0058058,324.91749,1.0172751,327.26367,1.0395976,332.05658,1.0482529,328.3587,1.0586538,330.38851,1.0791192,334.52386,1.0992611,338.75943,1.1092488,340.91445,1.1191978,343.0942
-0.000147377,300,0.70731252,300.75411,0.80535032,308.52405,0.98249619,324.65805,1.0304017,335.99026,1.0720797,339.50135,1.0933566,344.62312,1.1356118,355.25413,0.53913677,300.00473,0.62109509,300.06558,0.84161502,317.77854,0.86666751,327.41553,0.88747115,337.39258,0.91170693,311.5249,0.9240892,358.26769,0.94148921,369.12878,0.9564871,319.2599,0.96974325,321.93525,0.99486123,327.42571,1.0069248,330.23694,1.0187541,333.09234,1.0419105,338.9313,1.0505309,334.50948,1.0613495,336.98923,1.0827427,342.04613,1.1039373,347.23253,1.1144986,349.8741,1.1250531,352.54793
-0.000147377,300,0.70717082,300.90737,0.80438276,310.24982,0.98313001,329.86188,1.032705,343.63576,1.0759303,348.01513,1.0984267,354.27731,1.1436022,367.30809,0.53913499,300.00592,0.62107852,300.07918,0.84013796,321.37222,0.86497465,332.97454,0.88582792,344.98649,0.91132255,313.94318,0.92329078,370.15751,0.94148476,383.28524,0.95656876,323.31212,0.97007732,326.55814,0.99584188,333.22223,1.0082993,336.63792,1.0205694,340.10962,1.0447492,347.21709,1.0533179,341.92116,1.064649,344.94723,1.0871834,351.12527,1.1096766,357.47158,1.1209474,360.70797,1.132252,363.98672
-0.000147376,300,0.70700082,301.09125,0.80322401,312.31843,0.98391698,336.1202,1.0355432,352.8521,1.0806645,358.29573,1.104671,365.9513,1.1534842,381.92953,0.53913286,300.00735,0.62105863,300.0955,0.83837004,325.68788,0.86296166,339.64022,0.88389268,354.09716,0.91086511,316.84557,0.92243988,384.44957,0.94164645,400.32524,0.95668047,328.18281,0.9704975,332.11512,0.99705385,340.197,1.0099946,344.34438,1.0228066,348.56319,1.0482482,357.21209,1.0567401,350.85947,1.0687027,354.5504,1.0926476,362.09608,1.1167519,369.86197,1.1289053,373.82822,1.1411452,377.85057
-0.000147376,300,0.70680101,301.30737,0.8018651,314.74689,0.98489968,343.64977,1.0390578,363.97185,1.0865123,370.72529,1.1124001,380.08947,1.1657793,399.70501,0.53913035,300.00903,0.62103525,300.11468,0.83630229,330.7556,0.86062106,347.46954,0.88166942,364.80501,0.91032176,320.32874,0.92159311,401.28589,0.94207715,420.43239,0.95683438,334.03645,0.97102972,338.79704,0.9985594,348.59384,1.0120958,353.62841,1.0255772,358.75471,1.0525826,369.28131,1.0609604,361.64937,1.0737056,366.1517,1.0994038,375.37113,1.1255199,384.8813,1.1387797,389.74719,1.1521947,394.68809
-0.000147375,300,0.70660126,301.52345,0.80050916,317.17278,0.98613477,352.71327,1.0434352,377.40259,1.0937758,385.77586,1.1220254,397.24453,1.1811898,421.37514,0.53912784,300.01072,0.62101188,300.13386,0.83424611,335.81701,0.85830884,355.291,0.87950338,375.50882,0.90967793,324.50814,0.92091737,418.15587,0.94277679,440.61546,0.95704788,341.07333,0.97170909,346.83464,1.0004408,358.70893,1.0147153,364.82141,1.0290281,371.05267,1.0579838,383.87353,1.0661918,374.68987,1.0799128,380.18576,1.1078059,391.4618,1.1364551,403.1257,1.1511139,409.10669,1.1660198,415.18923
-0.000147374,300,0.70640156,301.73946,0.79915615,319.59619,0.98769852,363.62955,1.0489245,393.64608,1.1028581,404.0344,1.1341005,418.10948,1.2006802,447.88661,0.53912533,300.0124,0.6209885,300.15304,0.83220161,340.87197,0.85602544,363.1043,0.87739571,386.20819,0.90891747,329.52073,0.92041765,435.06067,0.94375456,460.87822,0.95734603,349.53532,0.97258373,356.50725,1.002808,370.90294,1.0180027,378.32832,1.033355,385.90894,1.064762,401.5436,1.0677928,378.61043,1.0876637,397.19088,1.1183284,411.00655,1.1501989,425.34608,1.1666468,432.71903,1.1834666,440.23144
-0.000147374,300,0.70620192,301.95543,0.79780609,322.01707,0.98969498,376.78672,1.0558641,413.32391,1.1143067,426.23699,1.1493853,443.56291,1.2256083,480.4694,0.53912283,300.01408,0.62096513,300.17222,0.83016891,345.92034,0.85377129,370.90916,0.87534751,396.90289,0.9080199,335.54911,0.92009873,452.00202,0.94501925,481.22548,0.95776508,359.71489,0.97372027,368.15368,1.0058102,385.61652,1.0221605,394.64596,1.0388235,403.88055,1.0733401,422.98254,1.0697362,383.32719,1.0974166,417.83875,1.1316189,434.81031,1.167637,452.49986,1.1864046,461.62616,1.2057182,470.94737
-0.000147373,300,0.70602078,302.15138,0.79658305,324.2126,0.99226791,392.65866,1.064722,437.21258,1.12888,453.31733,1.1689463,474.7349,1.2579405,520.75712,0.53912055,300.0156,0.62094392,300.18963,0.82833432,350.49652,0.85175109,377.9854,0.87354102,406.60503,0.90696704,342.78659,0.91996962,467.40918,0.94642189,499.76583,0.95835778,371.96625,0.97521211,382.18583,1.0096523,403.39036,1.0274671,414.38731,1.0457987,425.65879,1.0843057,449.05963,1.0721006,389.00477,1.1098031,442.9759,1.1485801,463.90105,1.1900217,485.82786,1.2118494,497.18908,1.2344738,508.82861
-,-,-,-,-,-,0.99561881,411.82664,1.0761574,466.29329,1.1476526,486.47827,1.1943203,513.10811,1.3006131,570.98383,-,-,-,-,-,-,-,-,-,-,0.90665651,344.95756,-,-,-,-,0.95920143,386.71927,0.97719173,399.10608,1.0146205,424.89198,1.0343117,438.31444,1.0547933,452.10989,1.0984922,480.88345,1.0749851,395.84319,1.1257114,473.68376,1.1705016,499.61492,1.2191728,526.97397,1.2451255,541.22939,1.272248,555.89276
-,-,-,-,-,-,1.0000344,435.00821,1.0911198,501.82584,1.1721871,527.30239,1.2277826,560.67982,1.3580312,634.31525,-,-,-,-,-,-,-,-,-,-,0.90628699,347.5636,-,-,-,-,0.96040997,404.49733,0.97984934,419.53,1.0211216,450.95232,1.0432478,467.38501,1.06654,484.33364,1.1171092,519.89447,1.0785155,404.08604,1.1464215,511.36955,1.1992757,543.73027,1.2578082,578.18053,1.2894561,596.26376,1.3228308,614.96338
-,-,-,-,-,-,1.0059285,463.0973,1.1110043,545.46307,1.2048079,577.93055,1.2727192,620.23004,1.3761923,653.61012,-,-,-,-,-,-,-,-,-,-,0.90584822,350.69113,-,-,-,-,0.96215263,425.94043,0.98346147,444.21687,1.0297424,482.61827,1.0550784,502.82061,1.0821082,523.75208,1.1419459,568.01195,1.082853,414.031,1.1738234,557.91045,1.2377282,598.68753,1.3098967,642.60998,1.3493198,665.87911,1.338861,632.9351
-,-,-,-,-,-,1.0131557,494.16449,1.135314,594.51519,1.2488254,641.34918,1.2869645,638.33286,1.3986109,677.19903,-,-,-,-,-,-,-,-,-,-,0.90532847,354.44426,-,-,-,-,0.96443786,449.52916,0.98796362,471.44176,1.0402524,517.75901,1.0694866,542.29462,1.1010949,567.85127,1.1723627,622.38331,1.0882071,426.0432,1.210697,615.88804,1.289548,667.92484,1.3263148,662.22538,1.4213478,754.63525,1.358737,654.87181
-,-,-,-,-,-,1.0212384,525.6044,1.1621502,645.03113,1.3000656,714.1412,1.3045704,660.40695,1.4259303,706.14425,-,-,-,-,-,-,-,-,-,-,0.90471466,358.94743,-,-,-,-,0.96713479,473.26151,0.99306731,498.90621,1.0519498,553.45174,1.0855008,582.55609,1.1221728,613.03982,1.2052823,678.65371,1.0948526,440.5728,1.2552217,682.13084,1.3040662,687.11266,1.3464029,686.18235,1.3931811,849.03331,1.3833153,681.74799
-,-,-,-,-,-,1.0302135,557.44787,1.1896415,697.06022,1.3112794,732.53101,1.3261397,687.41343,1.4573461,741.76118,-,-,-,-,-,-,-,-,-,-,0.90399269,364.34857,-,-,-,-,0.97025921,497.1468,0.9987983,526.62803,1.0648693,589.74582,1.1030762,623.677,1.1449117,659.40517,1.2341282,736.62352,1.1031557,458.17842,1.2939417,750.88102,1.3211862,710.49866,1.370293,715.53014,1.3333172,871.30792,1.4130077,714.80322
-,-,-,-,-,-,1.0400892,589.72798,1.2086505,750.18599,1.3220154,754.81809,1.3514727,720.55417,1.4848956,785.41318,-,-,-,-,-,-,-,-,-,-,0.90314541,370.8419,-,-,-,-,0.97382547,521.19588,1.0051763,554.62716,1.0789142,626.68924,1.121618,665.70665,1.1667706,706.91873,1.2313616,794.54855,1.1136128,479.55908,1.2983186,768.14316,1.3397879,739.03411,1.3956924,751.51386,1.2246398,895.22646,1.4451888,755.51523
-,-,-,-,-,-,1.0454695,606.42461,1.206706,777.44421,1.3274593,781.69834,1.376155,761.18275,1.4723994,837.10896,-,-,-,-,-,-,-,-,-,-,0.90215852,378.63679,-,-,-,-,0.97582845,533.59016,1.0086951,569.08144,1.0863861,645.83675,1.1308015,687.5224,1.1750241,731.5495,1.1973161,823.32481,1.1269079,505.59928,1.2972341,788.84214,1.354281,773.71959,1.4100501,795.19658,1.053776,918.80762,1.4626379,805.00412
-,-,-,-,-,-,-,-,-,-,1.3142586,813.56699,1.3778703,809.97844,1.3259308,891.1417,-,-,-,-,-,-,-,-,-,-,0.90101782,387.99468,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.1440035,537.43487,1.2820232,813.3343,1.3444202,814.9624,1.3672396,845.57726,0.82169723,939.36958,1.3990295,861.01011
-,-,-,-,-,-,-,-,-,-,1.2520497,849.58451,1.2853759,863.6105,0.98957976,935.24753,-,-,-,-,-,-,-,-,-,-,0.89971281,399.22982,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.1662727,576.5526,1.2351425,841.4176,1.2575695,860.4856,1.1796363,895.57331,0.74020367,944.76427,1.1499177,912.98905
-,-,-,-,-,-,-,-,-,-,1.098626,886.24643,1.0176794,911.32124,0.84950986,946.06284,-,-,-,-,-,-,-,-,-,-,0.89824057,412.72015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.1956143,624.94221,1.1300313,871.58821,1.0336769,903.05179,0.83257882,933.95326,0.64536147,950.22861,0.74410257,948.67246
-,-,-,-,-,-,-,-,-,-,0.84104249,917.66216,0.62881666,942.71223,0.68413351,955.94622,-,-,-,-,-,-,-,-,-,-,0.89684994,426.45474,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2335838,685.27374,0.94608613,900.55243,0.69452225,934.10048,0.69652858,943.13021,0.63785675,950.63232,0.59423229,956.74357
-,-,-,-,-,-,-,-,-,-,0.71829925,927.4861,0.54574364,947.22309,0.67036722,956.66774,-,-,-,-,-,-,-,-,-,-,0.89591551,436.36579,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2659035,748.66243,0.93416447,901.97043,0.52907129,943.77102,0.65303708,945.66933,0.63559601,950.75289,0.59120335,956.89385
-,-,-,-,-,-,-,-,-,-,-,-,0.54535025,947.24421,0.66621048,956.88245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2506348,811.22469,-,-,-,-,0.60254877,948.43168,0.63288647,950.89679,0.59028597,956.93884
-,-,-,-,-,-,-,-,-,-,-,-,0.54486786,947.26953,0.66496188,956.94671,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.1212206,863.46961,-,-,-,-,0.60158471,948.48337,0.62964316,951.06837,0.58918356,956.9927
-,-,-,-,-,-,-,-,-,-,-,-,0.54428539,947.29987,0.66346406,957.02359,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.60041836,948.54524,0.62576346,951.2727,0.58786206,957.05714
-,-,-,-,-,-,-,-,-,-,-,-,0.54358577,947.33623,0.66166873,957.11553,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.59901854,948.61928,0.62459934,951.33386,0.58746577,957.07645
-,-,-,-,-,-,-,-,-,-,-,-,0.54274687,947.37976,0.65951756,957.22541,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.59734119,948.70781,0.62320334,951.40704,0.58699034,957.0996
-,-,-,-,-,-,-,-,-,-,-,-,0.5417416,947.43188,0.6569409,957.3566,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.59533237,948.81361,0.62153041,951.49457,0.58642016,957.12735
-,-,-,-,-,-,-,-,-,-,-,-,0.54144016,947.44751,0.65616786,957.3959,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.59472988,948.84532,0.61952635,951.5992,0.58573649,957.1606
-,-,-,-,-,-,-,-,-,-,-,-,0.54107855,947.46624,0.65524042,957.44298,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.59400717,948.8833,0.61712656,951.72415,0.58491691,957.20043
-,-,-,-,-,-,-,-,-,-,-,-,0.54064487,947.4887,0.65412829,957.49935,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.59314061,948.9288,0.61640671,951.76158,0.58393461,957.24812
-,-,-,-,-,-,-,-,-,-,-,-,0.54012485,947.51562,0.65279503,957.56683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.59210184,948.98328,0.61554322,951.80643,0.58275757,957.3052
-,-,-,-,-,-,-,-,-,-,-,-,0.53950141,947.54788,0.65119702,957.64755,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.59085693,949.04849,0.6145079,951.86013,0.58134761,957.37349
-,-,-,-,-,-,-,-,-,-,-,-,0.53875412,947.58652,0.64928219,957.74406,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58936539,949.12651,0.6132669,951.92441,0.58092483,957.39396
-,-,-,-,-,-,-,-,-,-,-,-,0.53785861,947.63279,0.6487078,957.77298,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58757895,949.21978,0.61177974,952.00132,0.58041768,957.41849
-,-,-,-,-,-,-,-,-,-,-,-,0.53759009,947.64667,0.64801864,957.80764,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58704319,949.24773,0.60999812,952.09328,0.5798095,957.44789
-,-,-,-,-,-,-,-,-,-,-,-,0.53726796,947.66331,0.64719208,957.84916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58640052,949.28122,0.60946376,952.12084,0.57908034,957.48312
-,-,-,-,-,-,-,-,-,-,-,-,0.5368816,947.68325,0.64620095,957.8989,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58562989,949.32135,0.6088227,952.15387,0.57820632,957.52532
-,-,-,-,-,-,-,-,-,-,-,-,0.53641829,947.70716,0.6450127,957.95845,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58470605,949.36942,0.60805391,952.19344,0.57715891,957.57584
-,-,-,-,-,-,-,-,-,-,-,-,0.53586279,947.73582,0.64358841,958.02971,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58359879,949.42697,0.60713216,952.24084,0.57590406,957.6363
-,-,-,-,-,-,-,-,-,-,-,-,0.53519689,947.77015,0.6418816,958.11494,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58227204,949.49583,0.60602724,952.2976,0.57440119,957.70862
-,-,-,-,-,-,-,-,-,-,-,-,0.5343988,947.81128,0.63983683,958.21682,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58187416,949.51647,0.60470305,952.36552,0.57260202,957.79507
-,-,-,-,-,-,-,-,-,-,-,-,0.53415948,947.82361,0.63922349,958.24734,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58139682,949.54122,0.60311651,952.44678,0.5720626,957.82098
-,-,-,-,-,-,-,-,-,-,-,-,0.53387238,947.8384,0.63848764,958.28392,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58082434,949.57088,0.60264068,952.47113,0.57141564,957.85202
-,-,-,-,-,-,-,-,-,-,-,-,0.53352802,947.85614,0.63760518,958.32775,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.58013788,949.60642,0.60206984,952.50032,0.57122161,957.86133
-,-,-,-,-,-,-,-,-,-,-,-,0.53311504,947.87739,0.63654713,958.38023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57931489,949.649,0.60138522,952.5353,0.57098881,957.8725
-,-,-,-,-,-,-,-,-,-,-,-,0.53261986,947.90288,0.63527883,958.44305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57832842,949.69999,0.60056435,952.5772,0.57070952,957.88589
-,-,-,-,-,-,-,-,-,-,-,-,0.5320262,947.93341,0.63489843,958.46188,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57714629,949.76102,0.59958028,952.62739,0.57037451,957.90194
-,-,-,-,-,-,-,-,-,-,-,-,0.53131462,947.97,0.634442,958.48446,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57679178,949.77932,0.59840083,952.68747,0.56997271,957.9212
-,-,-,-,-,-,-,-,-,-,-,-,0.53110123,947.98097,0.63389448,958.51152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57636647,949.80126,0.59698757,952.75936,0.56949086,957.94427
-,-,-,-,-,-,-,-,-,-,-,-,0.53084524,947.99413,0.6332378,958.54396,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57585636,949.82755,0.59656373,952.78091,0.56891309,957.97193
-,-,-,-,-,-,-,-,-,-,-,-,0.53053818,948.0099,0.63245031,958.58283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57524465,949.85907,0.59605524,952.80674,0.56822043,958.00508
-,-,-,-,-,-,-,-,-,-,-,-,0.53016992,948.02882,0.6315061,958.62938,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57451124,949.89683,0.59544539,952.8377,0.56739017,958.04478
-,-,-,-,-,-,-,-,-,-,-,-,0.52972831,948.0515,0.63037418,958.68512,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57363206,949.94205,0.59471411,952.87479,0.56639524,958.09232
-,-,-,-,-,-,-,-,-,-,-,-,0.52919884,948.07868,0.62901751,958.75183,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57257839,949.99621,0.59383739,952.91923,0.5652033,958.14922
-,-,-,-,-,-,-,-,-,-,-,-,0.52856413,948.11125,0.62861061,958.77183,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5722624,950.01244,0.59278652,952.97244,0.56377584,958.21729
-,-,-,-,-,-,-,-,-,-,-,-,0.52780343,948.15026,0.62812241,958.79581,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57188331,950.03191,0.59152719,953.03612,0.56334786,958.23769
-,-,-,-,-,-,-,-,-,-,-,-,0.52757532,948.16196,0.62753681,958.82454,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57142861,950.05525,0.59001849,953.11231,0.56283452,958.26215
-,-,-,-,-,-,-,-,-,-,-,-,0.52730168,948.17599,0.6268345,958.85898,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57088331,950.08322,0.58956604,953.13515,0.562219,958.29146
-,-,-,-,-,-,-,-,-,-,-,-,0.52697346,948.19281,0.62599238,958.90024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.57022948,950.11674,0.58902328,953.16252,0.5620344,958.30025
-,-,-,-,-,-,-,-,-,-,-,-,0.52657984,948.21298,0.62498277,958.94965,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56944564,950.1569,0.58837237,953.19532,0.56181293,958.31079
-,-,-,-,-,-,-,-,-,-,-,-,0.52610787,948.23716,0.62377259,959.0088,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56850612,950.205,0.58759193,953.23463,0.56154724,958.32344
-,-,-,-,-,-,-,-,-,-,-,-,0.52554203,948.26614,0.62340963,959.02653,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56738029,950.26258,0.5866564,953.2817,0.56122855,958.3386
-,-,-,-,-,-,-,-,-,-,-,-,0.5248638,948.30086,0.62297415,959.04779,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56704269,950.27984,0.58553518,953.33805,0.56084632,958.35678
-,-,-,-,-,-,-,-,-,-,-,-,0.52405103,948.34244,0.62245177,959.07328,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56663767,950.30054,0.5841918,953.40549,0.56038795,958.37857
-,-,-,-,-,-,-,-,-,-,-,-,0.52307732,948.39223,0.62182526,959.10383,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5661519,950.32535,0.58378894,953.4257,0.55983834,958.40469
-,-,-,-,-,-,-,-,-,-,-,-,0.52191119,948.45182,0.62107397,959.14043,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56556939,950.35508,0.58330565,953.44994,0.55917944,958.43599
-,-,-,-,-,-,-,-,-,-,-,-,0.5205152,948.5231,0.6201732,959.18428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.564871,950.39071,0.58272604,953.47898,0.55838967,958.47349
-,-,-,-,-,-,-,-,-,-,-,-,0.52009673,948.54447,0.61909339,959.23678,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56403384,950.43339,0.58203105,953.51378,0.55744327,958.51839
-,-,-,-,-,-,-,-,-,-,-,-,0.51959488,948.57007,0.61876955,959.25252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56303055,950.4845,0.58119788,953.55548,0.5563095,958.57215
-,-,-,-,-,-,-,-,-,-,-,-,0.51899325,948.60076,0.61838098,959.2714,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56272968,950.49982,0.58019925,953.60541,0.55495174,958.63646
-,-,-,-,-,-,-,-,-,-,-,-,0.51881283,948.60996,0.61791487,959.29402,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56236874,950.51819,0.57989978,953.62037,0.55454468,958.65574
