N1_contact TotalCurrent(n208_TLPn208_des) X,N1_contact TotalCurrent(n208_TLPn208_des) Y,N1_contact TotalCurrent(n209_TLPn209_des) X,N1_contact TotalCurrent(n209_TLPn209_des) Y,N1_contact TotalCurrent(n210_TLPn210_des) X,N1_contact TotalCurrent(n210_TLPn210_des) Y,N1_contact TotalCurrent(n211_TLPn211_des) X,N1_contact TotalCurrent(n211_TLPn211_des) Y,N1_contact TotalCurrent(n212_TLPn212_des) X,N1_contact TotalCurrent(n212_TLPn212_des) Y,N1_contact TotalCurrent(n213_TLPn213_des) X,N1_contact TotalCurrent(n213_TLPn213_des) Y,N1_contact TotalCurrent(n214_TLPn214_des) X,N1_contact TotalCurrent(n214_TLPn214_des) Y,N1_contact TotalCurrent(n215_TLPn215_des) X,N1_contact TotalCurrent(n215_TLPn215_des) Y,N1_contact TotalCurrent(n299_TLPn299_des) X,N1_contact TotalCurrent(n299_TLPn299_des) Y,N1_contact TotalCurrent(n312_TLPn312_des) X,N1_contact TotalCurrent(n312_TLPn312_des) Y,N1_contact TotalCurrent(n325_TLPn325_des) X,N1_contact TotalCurrent(n325_TLPn325_des) Y,N1_contact TotalCurrent(n338_TLPn338_des) X,N1_contact TotalCurrent(n338_TLPn338_des) Y,N1_contact TotalCurrent(n351_TLPn351_des) X,N1_contact TotalCurrent(n351_TLPn351_des) Y,N1_contact TotalCurrent(n364_TLPn364_des) X,N1_contact TotalCurrent(n364_TLPn364_des) Y,N1_contact TotalCurrent(n377_TLPn377_des) X,N1_contact TotalCurrent(n377_TLPn377_des) Y,N1_contact TotalCurrent(n390_TLPn390_des) X,N1_contact TotalCurrent(n390_TLPn390_des) Y,N1_contact TotalCurrent(n403_TLPn403_des) X,N1_contact TotalCurrent(n403_TLPn403_des) Y,N1_contact TotalCurrent(n416_TLPn416_des) X,N1_contact TotalCurrent(n416_TLPn416_des) Y,N1_contact TotalCurrent(n429_TLPn429_des) X,N1_contact TotalCurrent(n429_TLPn429_des) Y,N1_contact TotalCurrent(n442_TLPn442_des) X,N1_contact TotalCurrent(n442_TLPn442_des) Y,N1_contact TotalCurrent(n455_TLPn455_des) X,N1_contact TotalCurrent(n455_TLPn455_des) Y,N1_contact TotalCurrent(n468_TLPn468_des) X,N1_contact TotalCurrent(n468_TLPn468_des) Y,N1_contact TotalCurrent(n481_TLPn481_des) X,N1_contact TotalCurrent(n481_TLPn481_des) Y,N1_contact TotalCurrent(n494_TLPn494_des) X,N1_contact TotalCurrent(n494_TLPn494_des) Y,N1_contact TotalCurrent(n507_TLPn507_des) X,N1_contact TotalCurrent(n507_TLPn507_des) Y,N1_contact TotalCurrent(n520_TLPn520_des) X,N1_contact TotalCurrent(n520_TLPn520_des) Y,N1_contact TotalCurrent(n533_TLPn533_des) X,N1_contact TotalCurrent(n533_TLPn533_des) Y,N1_contact TotalCurrent(n546_TLPn546_des) X,N1_contact TotalCurrent(n546_TLPn546_des) Y,N1_contact Temperature(n208_TLPn208_des) X,N1_contact Temperature(n208_TLPn208_des) Y,N1_contact Temperature(n209_TLPn209_des) X,N1_contact Temperature(n209_TLPn209_des) Y,N1_contact Temperature(n210_TLPn210_des) X,N1_contact Temperature(n210_TLPn210_des) Y,N1_contact Temperature(n211_TLPn211_des) X,N1_contact Temperature(n211_TLPn211_des) Y,N1_contact Temperature(n212_TLPn212_des) X,N1_contact Temperature(n212_TLPn212_des) Y,N1_contact Temperature(n213_TLPn213_des) X,N1_contact Temperature(n213_TLPn213_des) Y,N1_contact Temperature(n214_TLPn214_des) X,N1_contact Temperature(n214_TLPn214_des) Y,N1_contact Temperature(n215_TLPn215_des) X,N1_contact Temperature(n215_TLPn215_des) Y,N1_contact Temperature(n299_TLPn299_des) X,N1_contact Temperature(n299_TLPn299_des) Y,N1_contact Temperature(n312_TLPn312_des) X,N1_contact Temperature(n312_TLPn312_des) Y,N1_contact Temperature(n325_TLPn325_des) X,N1_contact Temperature(n325_TLPn325_des) Y,N1_contact Temperature(n338_TLPn338_des) X,N1_contact Temperature(n338_TLPn338_des) Y,N1_contact Temperature(n351_TLPn351_des) X,N1_contact Temperature(n351_TLPn351_des) Y,N1_contact Temperature(n364_TLPn364_des) X,N1_contact Temperature(n364_TLPn364_des) Y,N1_contact Temperature(n377_TLPn377_des) X,N1_contact Temperature(n377_TLPn377_des) Y,N1_contact Temperature(n390_TLPn390_des) X,N1_contact Temperature(n390_TLPn390_des) Y,N1_contact Temperature(n403_TLPn403_des) X,N1_contact Temperature(n403_TLPn403_des) Y,N1_contact Temperature(n416_TLPn416_des) X,N1_contact Temperature(n416_TLPn416_des) Y,N1_contact Temperature(n429_TLPn429_des) X,N1_contact Temperature(n429_TLPn429_des) Y,N1_contact Temperature(n442_TLPn442_des) X,N1_contact Temperature(n442_TLPn442_des) Y,N1_contact Temperature(n455_TLPn455_des) X,N1_contact Temperature(n455_TLPn455_des) Y,N1_contact Temperature(n468_TLPn468_des) X,N1_contact Temperature(n468_TLPn468_des) Y,N1_contact Temperature(n481_TLPn481_des) X,N1_contact Temperature(n481_TLPn481_des) Y,N1_contact Temperature(n494_TLPn494_des) X,N1_contact Temperature(n494_TLPn494_des) Y,N1_contact Temperature(n507_TLPn507_des) X,N1_contact Temperature(n507_TLPn507_des) Y,N1_contact Temperature(n520_TLPn520_des) X,N1_contact Temperature(n520_TLPn520_des) Y,N1_contact Temperature(n533_TLPn533_des) X,N1_contact Temperature(n533_TLPn533_des) Y,N1_contact Temperature(n546_TLPn546_des) X,N1_contact Temperature(n546_TLPn546_des) Y
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.42142143,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37352614,2.10E-06,0.3608596,2.20E-06,0.36521071,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.42142143,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37352614,300,0.3608596,300,0.36521071,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.42109259,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37263018,2.10E-06,0.36069334,2.20E-06,0.36497549,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.42109259,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37263018,300,0.36069334,300,0.36497549,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4206986,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37156121,2.10E-06,0.36049406,2.20E-06,0.36469371,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4206986,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37156121,300,0.36049406,300,0.36469371,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.42022671,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37124139,2.10E-06,0.36025527,2.20E-06,0.36435624,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.42022671,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37124139,300,0.36025527,300,0.36435624,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41966177,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37085842,2.10E-06,0.35996922,2.20E-06,0.36395226,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41966177,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37085842,300,0.35996922,300,0.36395226,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41898574,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3704,2.10E-06,0.35962665,2.20E-06,0.36346887,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41898574,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3704,300,0.35962665,300,0.36346887,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41817723,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36985155,2.10E-06,0.35921659,2.20E-06,0.36332406,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41817723,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36985155,300,0.35921659,300,0.36332406,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41721096,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36919577,2.10E-06,0.35872597,2.20E-06,0.36315046,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41721096,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36919577,300,0.35872597,300,0.36315046,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41605708,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36899938,2.10E-06,0.35813932,2.20E-06,0.36294241,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41605708,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36899938,300,0.35813932,300,0.36294241,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41468053,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36876401,2.10E-06,0.35796363,2.20E-06,0.36269312,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41468053,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36876401,300,0.35796363,300,0.36269312,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41426868,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36869344,2.10E-06,0.35775307,2.20E-06,0.36239452,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41426868,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36869344,300,0.35775307,300,0.36239452,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41377547,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3686088,2.10E-06,0.35750079,2.20E-06,0.36203696,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41377547,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3686088,300,0.35750079,300,0.36203696,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41318513,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36850729,2.10E-06,0.35719862,2.20E-06,0.361609,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41318513,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36850729,300,0.35719862,300,0.361609,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41247888,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36838556,2.10E-06,0.35683681,2.20E-06,0.36109704,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41247888,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36838556,300,0.35683681,300,0.36109704,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41163451,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3682396,2.10E-06,0.35640379,2.20E-06,0.36048497,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41163451,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3682396,300,0.35640379,300,0.36048497,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41062575,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36806463,2.10E-06,0.35627405,2.20E-06,0.35975375,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41062575,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36806463,300,0.35627405,300,0.35975375,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41032374,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3678549,2.10E-06,0.35611851,2.20E-06,0.35888099,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.41032374,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3678549,300,0.35611851,300,0.35888099,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4099619,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36760357,2.10E-06,0.35593209,2.20E-06,0.35784039,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4099619,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36760357,300,0.35593209,300,0.35784039,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40952852,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36730249,2.10E-06,0.35570868,2.20E-06,0.35660127,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40952852,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36730249,300,0.35570868,300,0.35660127,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40900966,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36694192,2.10E-06,0.35544104,2.20E-06,0.35512801,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40900966,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36694192,300,0.35544104,300,0.35512801,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40838876,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36651029,2.10E-06,0.35512051,2.20E-06,0.35468803,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40838876,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36651029,300,0.35512051,300,0.35468803,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40764616,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36599383,2.10E-06,0.35502444,2.20E-06,0.35416185,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40764616,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36599383,300,0.35502444,300,0.35416185,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40675861,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36537624,2.10E-06,0.35490925,2.20E-06,0.35400425,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40675861,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36537624,300,0.35490925,300,0.35400425,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40569868,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36463823,2.10E-06,0.35477113,2.20E-06,0.35381537,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40569868,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36463823,300,0.35477113,300,0.35381537,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40443413,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36441726,2.10E-06,0.35460556,2.20E-06,0.35358904,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40443413,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36441726,300,0.35460556,300,0.35358904,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40292721,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36415251,2.10E-06,0.35440712,2.20E-06,0.35331791,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40292721,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36415251,300,0.35440712,300,0.35331791,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40113404,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36383539,2.10E-06,0.35416935,2.20E-06,0.35299323,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40113404,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36383539,300,0.35416935,300,0.35299323,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40059818,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36345567,2.10E-06,0.35388453,2.20E-06,0.35260459,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.40059818,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36345567,300,0.35388453,300,0.35260459,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39995708,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3630012,2.10E-06,0.35354348,2.20E-06,0.35213961,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39995708,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3630012,300,0.35354348,300,0.35213961,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39919057,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36245754,2.10E-06,0.35313526,2.20E-06,0.35158364,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39919057,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36245754,300,0.35313526,300,0.35158364,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39896101,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3618076,2.10E-06,0.3526469,2.20E-06,0.35141713,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39896101,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3618076,300,0.3526469,300,0.35141713,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39868589,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36103118,2.10E-06,0.35206302,2.20E-06,0.3512176,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39868589,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36103118,300,0.35206302,300,0.3512176,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39835628,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36010452,2.10E-06,0.35136546,2.20E-06,0.35097852,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39835628,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.36010452,300,0.35136546,300,0.35097852,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39796149,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35899975,2.10E-06,0.35053282,2.20E-06,0.35069217,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39796149,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35899975,300,0.35053282,300,0.35069217,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39748882,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35768434,2.10E-06,0.34953999,2.20E-06,0.35034932,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39748882,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35768434,300,0.34953999,300,0.35034932,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39692318,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3572912,2.10E-06,0.34924306,2.20E-06,0.34993899,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39692318,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3572912,300,0.34924306,300,0.34993899,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39624664,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35682078,2.10E-06,0.34888758,2.20E-06,0.34981605,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39624664,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35682078,300,0.34888758,300,0.34981605,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39543799,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35625818,2.10E-06,0.34878106,2.20E-06,0.34966867,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39543799,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35625818,300,0.34878106,300,0.34966867,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39519585,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35558581,2.10E-06,0.34865334,2.20E-06,0.34949202,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39519585,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35558581,300,0.34865334,300,0.34949202,300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39490569,2.40E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35478288,2.10E-06,0.34850023,2.20E-06,0.34928033,2.30E-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.39490569,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35478288,300,0.34850023,300,0.34928033,300
