Tmax(n101_TLPn101_des) X,Tmax(n101_TLPn101_des) Y,Tmax(n102_TLPn102_des) X,Tmax(n102_TLPn102_des) Y,Tmax(n103_TLPn103_des) X,Tmax(n103_TLPn103_des) Y,Tmax(n104_TLPn104_des) X,Tmax(n104_TLPn104_des) Y,Tmax(n105_TLPn105_des) X,Tmax(n105_TLPn105_des) Y,Tmax(n106_TLPn106_des) X,Tmax(n106_TLPn106_des) Y,Tmax(n107_TLPn107_des) X,Tmax(n107_TLPn107_des) Y,Tmax(n108_TLPn108_des) X,Tmax(n108_TLPn108_des) Y,Tmax(n109_TLPn109_des) X,Tmax(n109_TLPn109_des) Y,Tmax(n298_TLPn298_des) X,Tmax(n298_TLPn298_des) Y,Tmax(n311_TLPn311_des) X,Tmax(n311_TLPn311_des) Y,Tmax(n324_TLPn324_des) X,Tmax(n324_TLPn324_des) Y,Tmax(n337_TLPn337_des) X,Tmax(n337_TLPn337_des) Y,Tmax(n350_TLPn350_des) X,Tmax(n350_TLPn350_des) Y,Tmax(n363_TLPn363_des) X,Tmax(n363_TLPn363_des) Y,Tmax(n376_TLPn376_des) X,Tmax(n376_TLPn376_des) Y,Tmax(n389_TLPn389_des) X,Tmax(n389_TLPn389_des) Y,Tmax(n402_TLPn402_des) X,Tmax(n402_TLPn402_des) Y,Tmax(n415_TLPn415_des) X,Tmax(n415_TLPn415_des) Y,Tmax(n428_TLPn428_des) X,Tmax(n428_TLPn428_des) Y,Tmax(n441_TLPn441_des) X,Tmax(n441_TLPn441_des) Y,Tmax(n454_TLPn454_des) X,Tmax(n454_TLPn454_des) Y,Tmax(n467_TLPn467_des) X,Tmax(n467_TLPn467_des) Y,Tmax(n480_TLPn480_des) X,Tmax(n480_TLPn480_des) Y,Tmax(n493_TLPn493_des) X,Tmax(n493_TLPn493_des) Y,Tmax(n506_TLPn506_des) X,Tmax(n506_TLPn506_des) Y,Tmax(n519_TLPn519_des) X,Tmax(n519_TLPn519_des) Y,Tmax(n532_TLPn532_des) X,Tmax(n532_TLPn532_des) Y,Tmax(n545_TLPn545_des) X,Tmax(n545_TLPn545_des) Y,Tmax(n558_TLPn558_des) X,Tmax(n558_TLPn558_des) Y,Tmax(n571_TLPn571_des) X,Tmax(n571_TLPn571_des) Y,Tmax(n584_TLPn584_des) X,Tmax(n584_TLPn584_des) Y
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24522988,965.65306,0.26467208,975.89505,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25983549,957.27141,0.23941905,962.95334,0.24822462,968.55411,0.24597374,971.90848,0.26811225,972.6644
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24505726,965.67208,0.26352046,976.00619,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25967762,957.2873,0.23852574,963.05619,0.2474905,968.6334,0.24578873,971.92871,0.26695143,972.77433
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2448506,965.69488,0.26215787,976.13876,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25948854,957.30635,0.23746671,963.17897,0.24661801,968.72816,0.24556729,971.95296,0.26557759,972.90546
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24460329,965.7222,0.26175209,976.17846,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25926217,957.32919,0.23621412,963.32539,0.24635758,968.75655,0.24530234,971.98203,0.26395592,973.06168
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24430749,965.75495,0.26126766,976.22599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25899125,957.35656,0.23473665,963.49981,0.24604617,968.79058,0.24498554,972.01686,0.26347359,973.10845
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24395393,965.79418,0.26068984,976.28289,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25866721,957.38937,0.23299952,963.7073,0.24567402,968.83133,0.244607,972.05857,0.26332926,973.12247
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24353165,965.84115,0.26000145,976.35095,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25827987,957.42866,0.23096479,963.95373,0.24556261,968.84355,0.24415506,972.10852,0.2631564,973.13928
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24302776,965.89739,0.25918248,976.43232,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25781722,957.47571,0.22859191,964.24588,0.24542913,968.8582,0.24401984,972.1235,0.26310458,973.14433
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24242717,965.96468,0.25820978,976.52953,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25726514,957.53204,0.22583875,964.59149,0.24526924,968.87577,0.24385788,972.14145,0.26304245,973.15038
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24171225,966.04515,0.25791954,976.55866,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25709999,957.54892,0.22266302,964.99936,0.24507778,968.89684,0.24366396,972.16298,0.26296794,973.15763
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24149868,966.06927,0.25783261,976.56739,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25690221,957.56917,0.21902429,965.47937,0.24484861,968.92209,0.24343186,972.18879,0.26287862,973.16634
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24124315,966.09817,0.25772841,976.57787,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25666546,957.59344,0.2148865,966.04253,0.24457446,968.95235,0.24315422,972.21971,0.26277155,973.17678
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24093757,966.1328,0.25760355,976.59043,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25638217,957.62252,0.21022085,966.70094,0.24424668,968.98861,0.24282232,972.25676,0.26264324,973.1893
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2405724,966.17429,0.25745395,976.6055,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25604339,957.65736,0.205009,967.46778,0.24385507,969.03204,0.24272294,972.26787,0.2624895,973.20432
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24013637,966.22396,0.25727478,976.62357,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25563854,957.6991,0.19924602,968.35719,0.24373785,969.04506,0.24260385,972.28119,0.26230537,973.22232
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23961623,966.28342,0.25706026,976.64523,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25515512,957.74908,0.19294291,969.38411,0.24359742,969.06067,0.24246118,972.29717,0.26225019,973.22772
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23946067,966.30124,0.25680354,976.67118,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25457844,957.80889,0.18612803,970.56415,0.24342923,969.0794,0.24229031,972.31633,0.26218401,973.2342
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2392744,966.32261,0.25649649,976.70229,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25389132,957.88045,0.17884722,971.91335,0.24322786,969.10184,0.24208575,972.33929,0.26210466,973.24197
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23905146,966.34823,0.25612948,976.73956,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25368594,957.90189,0.17116236,973.44793,0.24298686,969.12874,0.24184096,972.36682,0.26200954,973.25129
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23878474,966.37893,0.25569113,976.78419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25344012,957.9276,0.16794367,974.12761,0.24269862,969.16098,0.24154819,972.3998,0.26189553,973.26247
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23846586,966.41571,0.25516807,976.83761,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25314604,957.9584,-,-,0.24235407,969.1996,0.24119828,972.43931,0.26175891,973.27588
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23808487,966.45976,0.25454462,976.90154,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25279443,957.99531,-,-,0.24194253,969.24586,0.24078041,972.48663,0.26159524,973.29196
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23763008,966.51251,0.25435824,976.9207,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25237434,958.03951,-,-,0.24181937,969.25972,0.24065536,972.50082,0.26139923,973.31123
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23708776,966.57563,0.25413514,976.94367,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25187287,958.09243,-,-,0.24167184,969.27635,0.24050557,972.51783,0.2611646,973.33434
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23644184,966.65114,0.25406829,976.95056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25127487,958.15576,-,-,0.24149515,969.29629,0.24032619,972.53823,0.26088385,973.36204
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23624882,966.67377,0.25398815,976.95882,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25056263,958.23151,-,-,0.24128364,969.32019,0.24011147,972.56267,0.26079975,973.37034
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23601784,966.7009,0.25389208,976.96874,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24971556,958.32204,-,-,0.24103055,969.34884,0.23985458,972.59198,0.26069894,973.3803
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23574156,966.73341,0.25377693,976.98062,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24946262,958.34917,-,-,0.2407279,969.38316,0.2395474,972.62709,0.26057813,973.39225
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23541129,966.77235,0.25363897,976.99488,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24916009,958.38168,-,-,0.24036623,969.42428,0.23918035,972.66914,0.26043336,973.40658
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23501681,966.81899,0.25347372,977.01198,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24879844,958.42063,-,-,0.23993436,969.47351,0.23907048,972.68175,0.26025996,973.42376
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23454604,966.87482,0.25327584,977.03247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24836647,958.46727,-,-,0.23980514,969.48828,0.23893884,972.69688,0.26005233,973.44435
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23398484,966.94164,0.25321654,977.03862,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24785095,958.5231,-,-,0.23965035,969.50598,0.23878117,972.71501,0.25980382,973.46904
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23331671,967.02155,0.25314543,977.04599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2472364,958.58991,-,-,0.239465,969.5272,0.23859238,972.73675,0.25950653,973.49863
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23252249,967.11705,0.25306019,977.05484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24650474,958.6698,-,-,0.23924316,969.55263,0.23836642,972.7628,0.2591511,973.53407
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2315801,967.23111,0.25295802,977.06545,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24563499,958.76527,-,-,0.23897776,969.58312,0.23809614,972.79403,0.25872649,973.57653
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23046429,967.36721,0.25283557,977.07817,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24460296,958.87928,-,-,0.23866044,969.61964,0.23777301,972.83144,0.25821966,973.62736
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22914652,967.52942,0.25268887,977.09343,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24338104,959.0153,-,-,0.23828134,969.66339,0.23738702,972.87625,0.25761534,973.68818
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22759487,967.72253,0.25251317,977.11172,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24193797,959.17739,-,-,0.2378288,969.71577,0.23692633,972.9299,0.25689566,973.76093
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22577422,967.95206,0.25230281,977.13365,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24023886,959.3703,-,-,0.23728915,969.77846,0.23637707,972.9941,0.25668061,973.78274
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22364668,968.22444,0.25205108,977.15994,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23824537,959.59956,-,-,0.23664643,969.85345,0.23572304,973.07089,0.25642327,973.80887
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22117228,968.54702,0.25175,977.19144,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23591615,959.87153,-,-,0.23645437,969.87592,0.23494543,973.16268,0.25611548,973.84019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21831017,968.92818,0.25139013,977.22918,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23320776,960.19351,-,-,0.23622454,969.90286,0.23471327,973.19018,0.25574758,973.87771
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21502028,969.3774,0.25128239,977.24049,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23007599,960.57381,-,-,0.23594963,969.93514,0.23443563,973.22314,0.25530816,973.92264
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21126545,969.90528,0.25115329,977.25406,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22647775,961.02181,-,-,0.23562101,969.97381,0.23410377,973.26262,0.25478383,973.97642
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.207014,970.52355,0.25099864,977.27034,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22237355,961.54799,-,-,0.23522848,970.02013,0.23370743,973.30991,0.25462698,973.99255
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20224269,971.24508,0.25081344,977.28985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21773048,962.1639,-,-,0.23476006,970.07558,0.23358882,973.32409,0.25443916,974.01188
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19693962,972.08372,0.25059174,977.31323,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21252549,962.88217,-,-,0.23461993,970.09221,0.23344674,973.34109,0.25421432,974.03506
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.19110687,973.05427,0.25032649,977.34126,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20674869,963.71641,-,-,0.23445213,970.11214,0.23327659,973.36147,0.2539453,974.06283
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.18476245,974.17227,0.25000929,977.37485,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20373616,964.16797,-,-,0.23425125,970.13603,0.23307292,973.38591,0.25362359,974.09611
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17794111,975.45378,0.24963027,977.41508,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23401087,970.16467,0.23282922,973.41519,0.25323914,974.13598
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.17069377,976.91518,0.24917772,977.46326,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23372341,970.19899,0.2325378,973.45028,0.25278009,974.18371
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1630856,978.57285,0.24863792,977.52092,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23337986,970.2401,0.23218957,973.49232,0.2522325,974.24085
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.15687202,980.03129,0.24799483,977.5899,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23296962,970.28932,0.23177379,973.54265,0.25158006,974.30921
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24780262,977.61058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23248021,970.34825,0.23164939,973.55774,0.25080377,974.39095
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24757259,977.63536,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23189702,970.41875,0.23150038,973.57584,0.24988163,974.4886
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2472974,977.66506,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2317227,970.43988,0.23132195,973.59753,0.24878839,974.60518
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2469684,977.70065,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23151406,970.46521,0.23110839,973.62354,0.2484625,974.6401
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24686989,977.71132,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23126444,970.49557,0.23085292,973.6547,0.24807314,974.68193
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24675184,977.72412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23096597,970.53195,0.23054749,973.69204,0.24760834,974.73202
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24661041,977.73946,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23060936,970.57552,0.23018261,973.73676,0.24746928,974.74703
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24644102,977.75787,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23018362,970.62769,0.22974707,973.79031,0.24730272,974.76504
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24623821,977.77993,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22967589,970.69013,0.22961677,973.80636,0.24710329,974.78662
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24617744,977.78654,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22907108,970.76483,0.22946072,973.82561,0.24686463,974.81249
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24610458,977.79448,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22835168,970.85413,0.22927389,973.84869,0.24657914,974.8435
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24601723,977.804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22749743,970.96082,0.22905031,973.87635,0.24623788,974.88064
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24591254,977.81542,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22648509,971.08818,0.22878289,973.90949,0.24583023,974.92512
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24578709,977.82911,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22528824,971.24005,0.22846325,973.9492,0.24534374,974.97838
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24563681,977.84553,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22387722,971.42093,0.22808149,973.99676,0.24519821,974.99435
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24545684,977.86522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22221916,971.6361,0.22762594,974.05369,0.24502393,975.01349
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2454029,977.87112,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22027827,971.89161,0.22708296,974.12182,0.24481528,975.03644
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24533823,977.87821,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21801641,972.19449,0.22692064,974.14224,0.24456562,975.06395
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24526069,977.8867,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21539404,972.55274,0.22672634,974.16672,0.24426704,975.09691
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24516775,977.8969,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.21237162,972.97546,0.22649385,974.19606,0.2439102,975.13639
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24505635,977.90912,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20891144,973.47285,0.22621583,974.23121,0.24348407,975.18368
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24492289,977.92378,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20497995,974.05628,0.22588359,974.27333,0.24297568,975.24028
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.24476301,977.94136,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.20055047,974.73826,0.22548688,974.32376,0.24282362,975.25724
