Ec X,Ec Y,Ev X,Ev Y,Efn X,Efn Y,Efp X,Efp Y
0.047939207,0.49424511,0.047939207,-0.62991412,0.047939207,0.2,0.047939207,0.054197027
0.047983889,0.49582246,0.047983889,-0.62833677,0.047983889,0.2,0.047983889,0.054197027
0.048028566,0.4973998,0.048028566,-0.62675943,0.048028566,0.2,0.048028566,0.054197027
0.048073243,0.49897715,0.048073243,-0.62518208,0.048073243,0.2,0.048073243,0.054197027
0.048117921,0.50055449,0.048117921,-0.62360474,0.048117921,0.2,0.048117921,0.054197027
0.048162598,0.50213184,0.048162598,-0.62202739,0.048162598,0.2,0.048162598,0.054197027
0.048207276,0.50370918,0.048207276,-0.62045005,0.048207276,0.2,0.048207276,0.054197027
0.048251953,0.50528653,0.048251953,-0.61887271,0.048251953,0.2,0.048251953,0.054197027
0.04829663,0.50686387,0.04829663,-0.61729536,0.04829663,0.2,0.04829663,0.054197027
0.048341308,0.50844121,0.048341308,-0.61571802,0.048341308,0.2,0.048341308,0.054197027
0.048385985,0.51001855,0.048385985,-0.61414068,0.048385985,0.2,0.048385985,0.054197027
0.048430663,0.51159589,0.048430663,-0.61256334,0.048430663,0.2,0.048430663,0.054197027
0.04847534,0.51317323,0.04847534,-0.610986,0.04847534,0.2,0.04847534,0.054197027
0.048520021,0.51475057,0.048520021,-0.60940866,0.048520021,0.2,0.048520021,0.054197027
0.048564699,0.51632791,0.048564699,-0.60783132,0.048564699,0.2,0.048564699,0.054197027
0.048609376,0.51790525,0.048609376,-0.60625398,0.048609376,0.2,0.048609376,0.054197027
0.048654053,0.51948259,0.048654053,-0.60467664,0.048654053,0.2,0.048654053,0.054197027
0.048698731,0.52105993,0.048698731,-0.60309931,0.048698731,0.2,0.048698731,0.054197027
0.048743408,0.52263726,0.048743408,-0.60152197,0.048743408,0.2,0.048743408,0.054197027
0.048788086,0.5242146,0.048788086,-0.59994463,0.048788086,0.2,0.048788086,0.054197027
0.048832763,0.52579194,0.048832763,-0.59836729,0.048832763,0.2,0.048832763,0.054197027
0.04887744,0.52736927,0.04887744,-0.59678996,0.04887744,0.2,0.04887744,0.054197027
0.048922118,0.52894661,0.048922118,-0.59521262,0.048922118,0.2,0.048922118,0.054197027
0.048966795,0.53052395,0.048966795,-0.59363528,0.048966795,0.2,0.048966795,0.054197027
